📺英国频道,#genre#
湖北卫视,https://live.ottiptv.cc/mcp/hubei.m3u8?userid=1926565337&sign=bc9074187ab3fa5fa714ff15e2a23961536f523d3e9dc429eabde137b79db19ec41cb0188235d516c56e86e68ab6b2710d08c5266fb2e2e382b6c5ec64a3a82e4ecc8f06a4f6965040728625c4&auth_token=1b419ca2389167e00ffb1a7264658820
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-2-1.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-3.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-6.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-8.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-1-1.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-18.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-7.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-13.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-4.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-5.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-9.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-11.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-12.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-14.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-19.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-20.m3u8
湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-21.m3u8

☘️广西频道,#genre#
广西卫视,https://live.ottiptv.cc/mcp/guangxi.m3u8?userid=1926565337&sign=ed5623579ff5c4c4fb594753096385a2b41744d13871a25be3bf14c871325e9a6102b79f37f00bd46dfbfa36a6978325a73563282725caf31a8c15ddc20841ec56fc823c7a15899e46e24ae5ffc0ed&auth_token=1b419ca2389167e00ffb1a7264658820
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-1.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-9.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-8.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-15.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-11.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-3.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-7.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-16.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-18.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-24.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-28.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-29.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-37.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-20.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-2.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-4.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-5.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-6.m3u8
广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-10.m3u8

☘️天津频道,#genre#
天津卫视,https://live.ottiptv.cc/mcp/tianjing.m3u8?userid=1926565337&sign=156645c701fef952086e24d557d92def3deb37a1b19a8c4a57d9989aeb6a491820fd0964b5d6682a54768d53fbb41246ce4bde61030b231336a56b842423e7723e285e279e4aea37bea8d5851518c471&auth_token=1b419ca2389167e00ffb1a7264658820
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-3.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-4.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-5.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-6.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-16.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-1.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-7.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-2.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-10.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-11.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-18.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-8.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-9.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-12.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-14.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-15.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-17.m3u8
天津卫视,https://t.freetv.fun/live/tian-jin-wei-shi-19.m3u8

☘️四川频道,#genre#
四川卫视,https://live.ottiptv.cc/mcp/sichuan.m3u8?userid=1926565337&sign=1bafae3eab765862b5532fff17a38e2d52174c766bf7d696a7b67506e13b2cb96ef2fe9dd0ebfe70bb918a031b4a635b469355e1ad292b5666e3ce9c1a34445b183315779145aa68422a6d1db197c8&auth_token=1b419ca2389167e00ffb1a7264658820
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-1.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-20.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-22.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-23.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-3.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-5.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-7.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-8.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-9.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-10.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-12.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-14.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-17.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-18.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-21.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-24.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-25.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-26.m3u8
四川卫视,https://t.freetv.fun/live/si-chuan-wei-shi-27.m3u8

☘️陕西频道,#genre#
陕西卫视,https://live.ottiptv.cc/mg/738910838.m3u8?userid=7893537242&sign=f38ced3da655ef023656ff5caa60f4be291e1a14db4613102ceba7db1f2e31724f2145a62cdd432f38aba82d15abe85d4ca6cd7aea510f1e723b4ae4ae7e7d70aef5c3a28486ceb5444c28cb69d3fb24a1&auth_token=a2e8fd8e71c96b9a2afb0f111e7480d7
陕西卫视,https://live.ottiptv.cc/mcp/shanxiws.m3u8?userid=1926565337&sign=861b761d1e7880043634abe036daff0f33a2fe17e312514aaf4df94cd2b1b1b8c9cec2ac771068129694fef29f2a33227840772c51a279a243785b20b39ed8e894e5ee83c64285b21d35734245c6b9a4&auth_token=1b419ca2389167e00ffb1a7264658820
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-6.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-9-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-17.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-22.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-39.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-4.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-5-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-10-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-11-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-12-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-13-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-14-1.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-15.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-16.m3u8
陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-18.m3u8

☘️福建频道,#genre#
东南卫视,https://live.ottiptv.cc/mg/849116810.m3u8?userid=7893537242&sign=c415e37dd0c0691c248d4fbc0a20c8f04ff9e724e300edf0e5bac145648ccd083c7df2c0d84721a74be925cc287a93a54048d8aeeb562d79b273f55d3e76c018778c932c957004a86caa2c26dc9d557446&auth_token=a2e8fd8e71c96b9a2afb0f111e7480d7
东南卫视,https://live.ottiptv.cc/mcp/dongnan.m3u8?userid=1926565337&sign=775603e2d3ea68e5db80cf2ea6ddc40b528a30ebb3d67a2e0680f2e5a2fbdd9c536d2c7675788bfe8a90a0c4e047ea952e2fd559c080c80c30c79398da4f22ea1d63b89935f3fc7db87c4868b202aa&auth_token=1b419ca2389167e00ffb1a7264658820
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-2.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-3.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-11.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-14.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-64.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-1.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-4.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-5.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-6.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-7.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-9.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-15.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-16.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-17.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-18.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-21.m3u8
东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-22.m3u8

☘️海南频道,#genre#
海南卫视,https://live.ottiptv.cc/mg/947472502.m3u8?userid=7893537242&sign=dddb1eb2384254de851ee9441260d1fe33ecfca77ca2699077ad252f2f64757c0d7464feddba51bf6fbb6779a466c73d164602949a0ab92deeb1ccbcf7eec42fe7e85e668b743ad338a43d8044a23e2080&auth_token=a2e8fd8e71c96b9a2afb0f111e7480d7
海南卫视,https://live.ottiptv.cc/mcp/hainan.m3u8?userid=1926565337&sign=c92200be1bf161d998054e9851267dbcb9ff4d6cd9609f9a32df845fd30bf783b5db005133954a9f13fc75ddefbe3f984a8b9403fc2bdedb2c639f3a49afcc9ffdc9f13ed26789d4ae2405e6a5f7&auth_token=1b419ca2389167e00ffb1a7264658820
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-8.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-12.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-5.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-3.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-73.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-7.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-4.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-9.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-10.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-13.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-14.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-16.m3u8
海南卫视,https://t.freetv.fun/live/hai-nan-wei-shi-18.m3u8

☘️河南频道,#genre#
河南卫视,https://live.ottiptv.cc/mg/790187291.m3u8?userid=7893537242&sign=db3b1267afea237420b16ab26c56f68bcfd9b91234afb44590a2a86904b0a21a112dbe8ca2b382a84b26910b1a68232cc26913f016c7859169e83c8ec74558a026500c22f5f1f6ea2036b6875ce4412d9e&auth_token=a2e8fd8e71c96b9a2afb0f111e7480d7
河南卫视,https://live.ottiptv.cc/mcp/henan.m3u8?userid=1926565337&sign=0ed9bfb00a75a717243194f3f3f8599a3c41faf86edfd1daf4cd4d17a751918e190f259e351179a4dea21a129366ffd61b42737b3743e400444d04c8723a7ccc989c37cb31efe1890a097f8c09&auth_token=1b419ca2389167e00ffb1a7264658820
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-1.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-3.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-9.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-11.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-14.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-24.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-25.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-36.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-42.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-4.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-5.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-6.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-7.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-8.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-10.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-12.m3u8
河南卫视,https://t.freetv.fun/live/he-nan-wei-shi-13.php

☘️河北频道,#genre#
河北卫视,https://live.ottiptv.cc/mg/962042070.m3u8?userid=7893537242&sign=1399ea0f0ebd2e0a63802b163dbed1b874e451e524a48766b093b4b6fa79bd5f519e5a918d96958006fdaef19c915058033a19fce7e8f805eb8dbe2f13fdc909f22527621fc702b4991b328559141a799d&auth_token=a2e8fd8e71c96b9a2afb0f111e7480d7
河北卫视,https://live.ottiptv.cc/mcp/hebei.m3u8?userid=1926565337&sign=e1b42432cafb54139b6204e7ee32f63f8584ebdef30580627e55a5553f4ec3ada2584207af820827fd5efb40a200d538e84bc5525c21ec00c14c393858e3191dfb44b693f307b277ad411458d0&auth_token=1b419ca2389167e00ffb1a7264658820
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-5.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-13.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-12.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-10.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-21.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-1.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-4.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-6.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-7.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-8.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-9.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-11.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-14.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-19.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-20.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-22.m3u8
河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-23.m3u8

☘️贵州频道,#genre#
贵州卫视,https://live.ottiptv.cc/mcp/guizhou.m3u8?userid=1926565337&sign=14122a5fb700db3cd447bd7fd7a1e76b8467b234cf32afda00aa93e1bf84e7ba52075a683e7a4a9420e8137b201efe39a5da8198fd43ac634fa6510b381594d1aa8c3074c4c3f54a0a0f4cadebf849&auth_token=1b419ca2389167e00ffb1a7264658820
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-1.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-3.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-4.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-5.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-18.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-16.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-27.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-6.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-7.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-8.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-9.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-10.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-12.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-13.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-14.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-15.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-19.m3u8
贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-23.m3u8

☘️甘肃频道,#genre#
甘肃卫视,https://live.ottiptv.cc/mcp/gansu.m3u8?userid=1926565337&sign=f15bfdfb4a5baa523001307b2ce0fb32f41712825875ff6a97183868f465367b3627f4e8906b39a8b16548684bea322c7629bcd9f00d73447091f79167ebe31717a21d2fe064e285189dc71780&auth_token=1b419ca2389167e00ffb1a7264658820
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-9.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-6.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-12.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-14.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-18.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-5.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-2.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-3.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-4.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-7.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-8.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-10.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-11.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-13.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-15.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-17.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-21.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-22.m3u8
甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-24.m3u8

☘️新疆频道,#genre#

☘️山西频道,#genre#
山西卫视,https://live.ottiptv.cc/mcp/shanxi.m3u8?userid=1926565337&sign=2a299c6908946323197314bcb4fd9871ed8b326e4bed4972adb7ef42a718a6c6e47e3fb6df7caa51062c6e1262526653812e523671ac9812b93215eabba83780e1209721aeff1b90e5fd66bf8b82&auth_token=1b419ca2389167e00ffb1a7264658820
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-10.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-11.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-12.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-8.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-9.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-13.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-5.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-36.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-57.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-2.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-7.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-2-1.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-4-1.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-6-1.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-14.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-16-1.m3u8
山西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-25.m3u8

☘️宁夏频道,#genre#
宁夏卫视,https://live.ottiptv.cc/mg/738910535.m3u8?userid=7893537242&sign=8d6643ea5ce3d987317421235efd289fb4da1801c6454b650ec346d5119864aeb3041e386df290b141abb8e9c9aba51c8936242e9e75550b7844954666b30539271122720dc4fce08d7cedd68353e8b179&auth_token=a2e8fd8e71c96b9a2afb0f111e7480d7
宁夏卫视,https://live.ottiptv.cc/mcp/ningxia.m3u8?userid=1926565337&sign=e5af89d1b27da5d8914991bd03bd413c3dc85728106c1d61bb6b45efbab185c3141d5c8bb00b9819456dd4f258267fcae96be787a636e588308861b18b566797b9a51ee87c7d7225bc8a1d080a2c24&auth_token=1b419ca2389167e00ffb1a7264658820
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-4.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-6.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-8.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-3.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-5.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-7.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-18.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-10.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-1.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-11.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-12.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-13.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-15.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-17.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-19.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-20.m3u8
宁夏卫视,https://t.freetv.fun/live/zhu-xia-wei-shi-21.m3u8

☘️吉林频道,#genre#
通化新闻综合,http://lsfb.avap.jilintv.cn/zqvk7vpj/channel/43ea5771aa44421591f9dfd2b71f1b9b/index.m3u8
四平-1,http://stream2.jlntv.cn/sptv/sd/live.m3u8?_upt=f27750421743154598

☘️内蒙古频道,#genre#
内蒙古卫视,https://live.ottiptv.cc/mcp/neimenggu.m3u8?userid=1926565337&sign=77a617ad74840d9277389ec4b957700ba0570904f0e6803fe742346c9845dc7b994dcf81e1bbf40a361c0fd0e8fe6fdaaf64aebd5355f636bd112c9a80f95fbcb1b4462ed713594e03e928e3a0f3b0e917&auth_token=1b419ca2389167e00ffb1a7264658820
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-2.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-4.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-7.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-1.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-17.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-3.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-5.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-6.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-8.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-9.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-10.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-11.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-13.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-15.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-18.m3u8
内蒙古卫视,https://t.freetv.fun/live/nei-meng-gu-wei-shi-20.m3u8
赤峰新闻综合,http://play1-qk.nmtv.cn/live/1735546697341033.m3u8

☘️云南频道,#genre#
云南卫视,https://live.ottiptv.cc/mcp/yunnan.m3u8?userid=1926565337&sign=21536d7b2d227f73be8f52298de7df4269c7ea2c7c98841202978e14f2508681f602fcfbc418b4f8ad86e3df0eb089e8e45c5749d019da8c1e46d3e03f743440a5bc09210d4a3c08240f8f1d7c53&auth_token=1b419ca2389167e00ffb1a7264658820
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-1.m3u8
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-2.m3u8
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-9.m3u8
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-4.m3u8
云南卫视,https://t.freetv.fun/live/yun-nan-wei-shi-11.m3u8
